GDP,Population,Energy_consumption,per_capita_production,Energy_intensity_by_GDP,balance,energy_dependecy,use_intensity_pc,co2_pc,clusters,energy_type,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
2747.037,66745.53,1.63,154.298,3.749,-1.629,0.001,0.0,0.001,0,2,0.0,0.0,1.0,0.0,0.0,0.0
2747.037,66745.53,0.328,154.298,3.749,-0.328,0.0,0.0,0.0,0,4,0.0,0.0,1.0,0.0,0.0,0.0
2814.12,66945.05,3.965,153.9,3.661,0.0,0.001,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
2814.12,66945.05,3.575,153.9,3.661,-3.542,0.001,0.0,0.003,0,3,0.0,0.0,1.0,0.0,0.0,0.0
2814.12,66945.05,1.639,153.9,3.661,-1.639,0.001,0.0,0.001,0,2,0.0,0.0,1.0,0.0,0.0,0.0
2814.12,66945.05,0.371,153.9,3.661,-0.371,0.0,0.0,0.0,0,4,0.0,0.0,1.0,0.0,0.0,0.0
2814.12,66945.05,0.753,153.9,3.661,0.234,0.0,0.0,0.0,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2865.915,67120.85,0.857,153.39,3.592,0.323,0.0,0.0,0.0,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2865.915,67120.85,3.465,153.39,3.592,-3.432,0.001,0.0,0.003,0,3,0.0,0.0,1.0,0.0,0.0,0.0
2865.915,67120.85,1.565,153.39,3.592,-1.565,0.001,0.0,0.001,0,2,0.0,0.0,1.0,0.0,0.0,0.0
2865.915,67120.85,0.326,153.39,3.592,-0.326,0.0,0.0,0.001,0,4,0.0,0.0,1.0,0.0,0.0,0.0
2865.915,67120.85,4.082,153.39,3.592,0.0,0.001,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
2918.618,67266.75,0.855,151.053,3.481,0.283,0.0,0.0,0.0,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2918.618,67266.75,3.458,151.053,3.481,-3.427,0.001,0.0,0.003,0,3,0.0,0.0,1.0,0.0,0.0,0.0
2918.618,67266.75,1.613,151.053,3.481,-1.613,0.001,0.0,0.001,0,2,0.0,0.0,1.0,0.0,0.0,0.0
2918.618,67266.75,0.264,151.053,3.481,-0.264,0.0,0.0,0.0,0,4,0.0,0.0,1.0,0.0,0.0,0.0
2918.618,67266.75,3.97,151.053,3.481,0.0,0.001,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
26.737,3899.84,-0.01,76.654,11.181,0.01,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
26.737,3899.84,0.156,76.654,11.181,0.073,0.006,0.0,0.0,1,3,0.0,1.0,0.0,0.0,0.0,0.0
26.737,3899.84,0.148,76.654,11.181,1.967,0.006,0.0,0.0,3,2,0.0,1.0,0.0,0.0,0.0,0.0
26.737,3899.84,0.005,76.654,11.181,-0.005,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
27.138,4010.79,-0.011,70.477,10.416,0.011,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
27.138,4010.79,0.138,70.477,10.416,0.048,0.005,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
27.138,4010.79,0.152,70.477,10.416,2.244,0.006,0.0,0.002,3,2,0.0,1.0,0.0,0.0,0.0,0.0
27.138,4010.79,0.004,70.477,10.416,-0.004,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
22.443,4115.1,-0.009,67.335,12.346,0.009,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
22.443,4115.1,0.128,67.335,12.346,0.049,0.006,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
22.443,4115.1,0.155,67.335,12.346,1.161,0.007,0.0,0.002,3,2,0.0,1.0,0.0,0.0,0.0,0.0
22.443,4115.1,0.003,67.335,12.346,-0.003,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
20.827,4207.84,-0.007,70.778,14.3,0.007,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
20.827,4207.84,0.126,70.778,14.3,0.041,0.006,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
20.827,4207.84,0.177,70.778,14.3,1.017,0.009,0.0,0.002,3,2,0.0,1.0,0.0,0.0,0.0,0.0
20.827,4207.84,0.002,70.778,14.3,-0.002,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
22.223,4287.34,-0.007,68.913,13.295,0.008,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
22.223,4287.34,0.125,68.913,13.295,0.056,0.006,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
22.223,4287.34,0.177,68.913,13.295,1.191,0.008,0.0,0.002,3,2,0.0,1.0,0.0,0.0,0.0,0.0
22.223,4287.34,0.0,68.913,13.295,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
19.689,4355.12,-0.006,69.588,15.392,0.006,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
19.689,4355.12,0.139,69.588,15.392,0.078,0.007,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
19.689,4355.12,0.17,69.588,15.392,0.773,0.009,0.0,0.002,0,2,0.0,1.0,0.0,0.0,0.0,0.0
19.689,4355.12,0.0,69.588,15.392,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
21.087,4413.48,-0.005,63.422,13.274,0.005,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
21.087,4413.48,0.122,63.422,13.274,0.14,0.006,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
21.087,4413.48,0.163,63.422,13.274,0.325,0.008,0.0,0.002,0,2,0.0,1.0,0.0,0.0,0.0,0.0
21.087,4413.48,0.0,63.422,13.274,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
24.567,4466.13,-0.002,71.143,12.933,0.002,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
24.567,4466.13,0.113,71.143,12.933,0.211,0.005,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
24.567,4466.13,0.207,71.143,12.933,0.617,0.008,0.0,0.002,0,2,0.0,1.0,0.0,0.0,0.0,0.0
24.567,4466.13,0.0,71.143,12.933,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
25.91,4516.13,-0.003,100.996,17.603,0.003,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
25.91,4516.13,0.186,100.996,17.603,0.143,0.007,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
25.91,4516.13,0.274,100.996,17.603,1.446,0.011,0.0,0.002,2,2,0.0,1.0,0.0,0.0,0.0,0.0
25.91,4516.13,0.0,100.996,17.603,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
27.036,4564.09,-0.006,117.181,19.782,0.006,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
27.036,4564.09,0.186,117.181,19.782,0.165,0.007,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
27.036,4564.09,0.355,117.181,19.782,1.427,0.013,0.0,0.003,2,2,0.0,1.0,0.0,0.0,0.0,0.0
27.036,4564.09,0.0,117.181,19.782,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
27.105,4610.02,-0.004,137.094,23.317,0.004,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
27.105,4610.02,0.21,137.094,23.317,0.193,0.008,0.0,0.002,0,3,0.0,1.0,0.0,0.0,0.0,0.0
27.105,4610.02,0.425,137.094,23.317,1.553,0.016,0.0,0.004,2,2,0.0,1.0,0.0,0.0,0.0,0.0
27.105,4610.02,0.0,137.094,23.317,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
27.992,4655.75,-0.004,170.77,28.403,0.004,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
27.992,4655.75,0.218,170.77,28.403,0.202,0.008,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
27.992,4655.75,0.581,170.77,28.403,1.605,0.021,0.0,0.005,2,2,0.0,1.0,0.0,0.0,0.0,0.0
27.992,4655.75,0.0,170.77,28.403,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
29.391,4703.4,-0.004,177.408,28.39,0.004,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
29.391,4703.4,0.226,177.408,28.39,0.225,0.008,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
29.391,4703.4,0.613,177.408,28.39,1.553,0.021,0.0,0.007,2,2,0.0,1.0,0.0,0.0,0.0,0.0
29.391,4703.4,0.0,177.408,28.39,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
33.224,4754.65,-0.004,185.801,26.59,0.004,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
33.224,4754.65,0.23,185.801,26.59,0.183,0.007,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
33.224,4754.65,0.658,185.801,26.59,1.671,0.02,0.0,0.007,2,2,0.0,1.0,0.0,0.0,0.0,0.0
33.224,4754.65,0.0,185.801,26.59,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
36.867,4810.11,-0.005,142.478,18.589,0.005,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
36.867,4810.11,0.229,142.478,18.589,0.14,0.006,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
36.867,4810.11,0.461,142.478,18.589,1.713,0.012,0.0,0.007,2,2,0.0,1.0,0.0,0.0,0.0,0.0
36.867,4810.11,0.0,142.478,18.589,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
40.944,4870.14,-0.005,134.696,16.022,0.005,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
40.944,4870.14,0.232,134.696,16.022,0.143,0.006,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
40.944,4870.14,0.429,134.696,16.022,1.937,0.01,0.0,0.005,2,2,0.0,1.0,0.0,0.0,0.0,0.0
40.944,4870.14,0.0,134.696,16.022,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
46.982,4935.77,-0.005,108.49,11.398,0.005,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
46.982,4935.77,0.237,108.49,11.398,0.157,0.005,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
46.982,4935.77,0.303,108.49,11.398,2.063,0.006,0.0,0.005,2,2,0.0,1.0,0.0,0.0,0.0,0.0
46.982,4935.77,0.0,108.49,11.398,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
49.863,5007.95,-0.005,174.777,17.553,0.005,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
49.863,5007.95,0.223,174.777,17.553,0.186,0.004,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
49.863,5007.95,0.657,174.777,17.553,0.623,0.013,0.0,0.003,2,2,0.0,1.0,0.0,0.0,0.0,0.0
49.863,5007.95,0.0,174.777,17.553,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
54.431,5087.21,-0.008,201.951,18.875,0.008,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
54.431,5087.21,0.244,201.951,18.875,0.173,0.004,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
54.431,5087.21,0.792,201.951,18.875,0.743,0.015,0.0,0.007,2,2,0.0,1.0,0.0,0.0,0.0,0.0
54.431,5087.21,0.0,201.951,18.875,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
62.443,5174.08,-0.009,230.722,19.118,0.009,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
62.443,5174.08,0.252,230.722,19.118,0.209,0.004,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
62.443,5174.08,0.951,230.722,19.118,1.303,0.015,0.0,0.008,2,2,0.0,1.0,0.0,0.0,0.0,0.0
62.443,5174.08,0.0,230.722,19.118,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
69.343,5267.91,-0.009,260.553,19.794,0.009,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
69.343,5267.91,0.263,260.553,19.794,0.243,0.004,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
69.343,5267.91,1.118,260.553,19.794,1.322,0.016,0.0,0.01,2,2,0.0,1.0,0.0,0.0,0.0,0.0
69.343,5267.91,0.0,260.553,19.794,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
76.39,5366.38,-0.01,262.37,18.431,0.01,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
76.39,5366.38,0.281,262.37,18.431,0.255,0.004,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
76.39,5366.38,1.136,262.37,18.431,1.526,0.015,0.0,0.011,2,2,0.0,1.0,0.0,0.0,0.0,0.0
76.39,5366.38,0.0,262.37,18.431,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
84.294,5466.32,-0.011,263.525,17.089,0.011,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
84.294,5466.32,0.305,263.525,17.089,0.257,0.004,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
84.294,5466.32,1.146,263.525,17.089,1.664,0.014,0.0,0.011,2,2,0.0,1.0,0.0,0.0,0.0,0.0
84.294,5466.32,0.0,263.525,17.089,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
89.733,5565.28,-0.011,315.951,19.595,0.011,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
89.733,5565.28,0.295,315.951,19.595,0.275,0.003,0.0,0.004,0,3,0.0,1.0,0.0,0.0,0.0,0.0
89.733,5565.28,1.474,315.951,19.595,1.49,0.016,0.0,0.011,2,2,0.0,1.0,0.0,0.0,0.0,0.0
89.733,5565.28,0.0,315.951,19.595,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
95.296,5662.37,-0.011,309.892,18.413,0.011,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
95.296,5662.37,0.292,309.892,18.413,0.254,0.003,0.0,0.004,0,3,0.0,1.0,0.0,0.0,0.0,0.0
95.296,5662.37,1.474,309.892,18.413,1.345,0.015,0.0,0.014,2,2,0.0,1.0,0.0,0.0,0.0,0.0
95.296,5662.37,0.0,309.892,18.413,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
101.462,5757.67,-0.011,301.822,17.127,0.011,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
101.462,5757.67,0.295,301.822,17.127,0.29,0.003,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
101.462,5757.67,1.454,301.822,17.127,1.41,0.014,0.0,0.014,2,2,0.0,1.0,0.0,0.0,0.0,0.0
101.462,5757.67,0.0,301.822,17.127,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
107.705,5848.84,-0.011,297.502,16.156,0.011,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
107.705,5848.84,0.297,297.502,16.156,0.304,0.003,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
107.705,5848.84,1.454,297.502,16.156,1.555,0.013,0.0,0.013,2,2,0.0,1.0,0.0,0.0,0.0,0.0
107.705,5848.84,0.0,297.502,16.156,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
110.936,5940.01,-0.011,330.623,17.703,0.011,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
110.936,5940.01,0.296,330.623,17.703,0.24,0.003,0.0,0.003,0,3,0.0,1.0,0.0,0.0,0.0,0.0
110.936,5940.01,1.679,330.623,17.703,1.413,0.015,0.0,0.013,2,2,0.0,1.0,0.0,0.0,0.0,0.0
110.936,5940.01,0.0,330.623,17.703,0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
613.297,52056.6,0.062,176.232,14.959,0.018,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
613.297,52056.6,0.765,176.232,14.959,0.0,0.001,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
613.297,52056.6,1.737,176.232,14.959,-1.545,0.003,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
613.297,52056.6,3.619,176.232,14.959,-2.856,0.006,0.0,0.001,0,2,0.0,0.0,1.0,0.0,0.0,0.0
613.297,52056.6,2.991,176.232,14.959,0.064,0.005,0.0,0.001,2,4,0.0,0.0,1.0,0.0,0.0,0.0
526.209,52244.1,0.107,168.466,16.726,0.005,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
526.209,52244.1,0.779,168.466,16.726,0.0,0.001,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
526.209,52244.1,1.222,168.466,16.726,-1.04,0.002,0.0,0.002,0,3,0.0,0.0,1.0,0.0,0.0,0.0
526.209,52244.1,4.006,168.466,16.726,-3.306,0.008,0.0,0.004,0,2,0.0,0.0,1.0,0.0,0.0,0.0
526.209,52244.1,2.687,168.466,16.726,-0.069,0.005,0.0,0.005,2,4,0.0,0.0,1.0,0.0,0.0,0.0
405.707,52114.4,0.122,143.46,18.428,0.002,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
405.707,52114.4,0.713,143.46,18.428,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
405.707,52114.4,1.057,143.46,18.428,-0.876,0.003,0.0,0.002,0,3,0.0,0.0,1.0,0.0,0.0,0.0
405.707,52114.4,3.443,143.46,18.428,-2.779,0.008,0.0,0.004,0,2,0.0,0.0,1.0,0.0,0.0,0.0
405.707,52114.4,2.141,143.46,18.428,0.001,0.005,0.0,0.005,2,4,0.0,0.0,1.0,0.0,0.0,0.0
356.211,51728.4,0.096,134.813,19.577,0.006,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
356.211,51728.4,0.73,134.813,19.577,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
356.211,51728.4,1.008,134.813,19.577,-0.832,0.003,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
356.211,51728.4,3.11,134.813,19.577,-2.461,0.009,0.0,0.004,0,2,0.0,0.0,1.0,0.0,0.0,0.0
356.211,51728.4,2.03,134.813,19.577,-0.14,0.006,0.0,0.004,2,4,0.0,0.0,1.0,0.0,0.0,0.0
320.59,51297.1,0.077,122.909,19.666,0.011,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
320.59,51297.1,0.829,122.909,19.666,0.0,0.003,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
320.59,51297.1,0.807,122.909,19.666,-0.63,0.003,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
320.59,51297.1,3.073,122.909,19.666,-2.4,0.01,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
320.59,51297.1,1.52,122.909,19.666,-0.109,0.005,0.0,0.004,2,4,0.0,0.0,1.0,0.0,0.0,0.0
310.972,50818.4,0.095,121.422,19.843,0.005,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
310.972,50818.4,0.824,121.422,19.843,0.0,0.003,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
310.972,50818.4,0.763,121.422,19.843,-0.586,0.002,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
310.972,50818.4,2.965,121.422,19.843,-2.296,0.01,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
310.972,50818.4,1.523,121.422,19.843,-0.073,0.005,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
305.064,50370.8,0.152,118.2,19.517,0.008,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
305.064,50370.8,0.771,118.2,19.517,0.0,0.003,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
305.064,50370.8,0.747,118.2,19.517,-0.58,0.002,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
305.064,50370.8,2.729,118.2,19.517,-2.059,0.009,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
305.064,50370.8,1.554,118.2,19.517,-0.08,0.005,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
304.454,49918.1,0.122,123.068,20.178,0.023,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
304.454,49918.1,0.735,123.068,20.178,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
304.454,49918.1,0.768,123.068,20.178,-0.606,0.003,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
304.454,49918.1,2.884,123.068,20.178,-2.222,0.009,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
304.454,49918.1,1.634,123.068,20.178,-0.078,0.005,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
322.416,49429.8,1.662,120.612,18.491,-0.117,0.005,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
322.416,49429.8,0.081,120.612,18.491,0.033,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
322.416,49429.8,0.776,120.612,18.491,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
322.416,49429.8,0.533,120.612,18.491,-0.375,0.002,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
322.416,49429.8,2.91,120.612,18.491,-2.244,0.009,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
350.789,48923.2,0.099,119.282,16.636,0.024,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
350.789,48923.2,0.784,119.282,16.636,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
350.789,48923.2,0.602,119.282,16.636,-0.443,0.002,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
350.789,48923.2,2.74,119.282,16.636,-2.067,0.008,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
350.789,48923.2,1.611,119.282,16.636,-0.083,0.005,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
369.203,48457.1,0.09,124.12,16.29,0.007,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
369.203,48457.1,0.803,124.12,16.29,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
369.203,48457.1,0.616,124.12,16.29,-0.456,0.002,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
369.203,48457.1,2.91,124.12,16.29,-2.23,0.008,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
369.203,48457.1,1.595,124.12,16.29,-0.071,0.004,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
404.336,48003.5,0.057,135.159,16.046,0.036,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
404.336,48003.5,0.839,135.159,16.046,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
404.336,48003.5,0.638,135.159,16.046,-0.47,0.002,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
404.336,48003.5,3.165,135.159,16.046,-2.444,0.008,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
404.336,48003.5,1.789,135.159,16.046,-0.198,0.004,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
453.296,47622.4,0.04,124.102,13.038,0.077,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
453.296,47622.4,0.903,124.102,13.038,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
453.296,47622.4,0.638,124.102,13.038,-0.454,0.001,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
453.296,47622.4,2.67,124.102,13.038,-1.96,0.006,0.0,0.004,0,2,0.0,0.0,1.0,0.0,0.0,0.0
453.296,47622.4,1.66,124.102,13.038,-0.184,0.004,0.0,0.004,2,4,0.0,0.0,1.0,0.0,0.0,0.0
466.883,47280.8,0.087,124.954,12.654,0.036,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
466.883,47280.8,0.911,124.954,12.654,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
466.883,47280.8,0.645,124.954,12.654,-0.457,0.001,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
466.883,47280.8,2.673,124.954,12.654,-1.956,0.006,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
466.883,47280.8,1.592,124.954,12.654,-0.097,0.003,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
501.619,46929.5,0.114,130.897,12.246,0.013,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
501.619,46929.5,0.927,130.897,12.246,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
501.619,46929.5,0.653,130.897,12.246,-0.458,0.001,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
501.619,46929.5,2.74,130.897,12.246,-2.019,0.005,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
501.619,46929.5,1.709,130.897,12.246,-0.182,0.003,0.0,0.003,2,4,0.0,0.0,1.0,0.0,0.0,0.0
539.709,46646.0,0.112,138.149,11.94,-0.012,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
539.709,46646.0,0.953,138.149,11.94,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
539.709,46646.0,0.706,138.149,11.94,-0.515,0.001,0.0,0.001,0,3,0.0,0.0,1.0,0.0,0.0,0.0
539.709,46646.0,2.897,138.149,11.94,-2.235,0.005,0.0,0.003,0,2,0.0,0.0,1.0,0.0,0.0,0.0
539.709,46646.0,1.776,138.149,11.94,-0.186,0.003,0.0,0.004,2,4,0.0,0.0,1.0,0.0,0.0,0.0
552.145,46372.7,0.101,136.132,11.433,0.015,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
552.145,46372.7,0.923,136.132,11.433,0.0,0.002,0.0,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0
